Time,Team,Operation,BuyVolume,SellVolume,EtfPosition,FuturePosition,EtfPrice,FuturePrice,TotalFees,AccountBalance,ProfitOrLoss,Status
340.282,TraderOne,Tick,452,462,-10,10,149500,149000,27487,162813,160813,OK
340.469,TraderOne,Tick,452,462,-10,10,149500,148700,27487,162813,160813,OK
340.704,TraderOne,Tick,452,462,-10,10,149500,148700,27487,162813,160813,OK
340.954,TraderOne,Tick,452,462,-10,10,149500,148700,27487,162813,160813,OK
341.25,TraderOne,Tick,452,462,-10,10,149500,148700,27487,162813,160813,OK
341.454,TraderOne,Tick,452,462,-10,10,149500,148700,27487,162813,160813,OK
341.735,TraderOne,Tick,452,462,-10,10,149500,148700,27487,162813,160813,OK
342.032,TraderOne,Tick,452,462,-10,10,149500,148700,27487,162813,160813,OK
342.25,TraderOne,Tick,452,462,-10,10,149500,148700,27487,162813,160813,OK
342.485,TraderOne,Tick,452,462,-10,10,149500,148700,27487,162813,160813,OK
342.766,TraderOne,Tick,452,462,-10,10,149500,148700,27487,162813,160813,OK
343.016,TraderOne,Tick,452,462,-10,10,149500,148700,27487,162813,160813,OK
343.282,TraderOne,Tick,452,462,-10,10,149500,148700,27487,162813,160813,OK
343.5,TraderOne,Tick,452,462,-10,10,149500,148700,27487,162813,160813,OK
343.782,TraderOne,Tick,452,462,-10,10,149400,148700,27487,162813,160813,OK
344.0,TraderOne,Tick,452,462,-10,10,149400,148700,27487,162813,160813,OK
344.204,TraderOne,Tick,452,462,-10,10,149400,148700,27487,162813,160813,OK
344.454,TraderOne,Tick,452,462,-10,10,149400,148700,27487,162813,160813,OK
344.704,TraderOne,Tick,452,462,-10,10,149400,149000,27487,162813,160813,OK
345.0,TraderOne,Tick,452,462,-10,10,149400,149000,27487,162813,160813,OK
345.282,TraderOne,Tick,452,462,-10,10,149400,149000,27487,162813,160813,OK
345.454,TraderOne,Tick,452,462,-10,10,149400,149000,27487,162813,160813,OK
345.766,TraderOne,Tick,452,462,-10,10,149400,149000,27487,162813,160813,OK
345.954,TraderOne,Tick,452,462,-10,10,149400,149000,27487,162813,160813,OK
346.204,TraderOne,Tick,452,462,-10,10,149400,149000,27487,162813,160813,OK
346.563,TraderOne,Tick,452,462,-10,10,149400,148900,27487,162813,160813,OK
346.75,TraderOne,Tick,452,462,-10,10,149400,148900,27487,162813,160813,OK
346.969,TraderOne,Tick,452,462,-10,10,149000,148900,27487,162813,161813,OK
347.282,TraderOne,Tick,452,462,-10,10,149000,148900,27487,162813,161813,OK
347.469,TraderOne,Tick,452,462,-10,10,149000,148800,27487,162813,160813,OK
347.797,TraderOne,Tick,452,462,-10,10,149000,148600,27487,162813,160813,OK
347.954,TraderOne,Tick,452,462,-10,10,149000,148500,27487,162813,160813,OK
348.297,TraderOne,Tick,452,462,-10,10,149000,148700,27487,162813,160813,OK
348.469,TraderOne,Tick,452,462,-10,10,149000,148700,27487,162813,160813,OK
348.75,TraderOne,Tick,452,462,-10,10,149000,148800,27487,162813,160813,OK
348.969,TraderOne,Tick,452,462,-10,10,149400,148800,27487,162813,160813,OK
349.25,TraderOne,Tick,452,462,-10,10,149400,148900,27487,162813,160813,OK
349.547,TraderOne,Tick,462,462,0,0,148900,148900,27786,158514,158514,OK
349.735,TraderOne,Tick,462,462,0,0,148900,148900,27786,158514,158514,OK
350.047,TraderOne,Tick,462,462,0,0,148900,148900,27786,158514,158514,OK
350.235,TraderOne,Tick,462,462,0,0,149600,148900,27786,158514,158514,OK
350.5,TraderOne,Tick,462,462,0,0,148700,148900,27786,158514,158514,OK
350.782,TraderOne,Tick,462,462,0,0,148700,148900,27786,158514,158514,OK
351.016,TraderOne,Tick,462,462,0,0,148700,148900,27786,158514,158514,OK
351.219,TraderOne,Tick,462,462,0,0,148700,148900,27786,158514,158514,OK
351.5,TraderOne,Tick,462,462,0,0,148700,148900,27786,158514,158514,OK
351.75,TraderOne,Tick,462,462,0,0,148700,148900,27786,158514,158514,OK
351.969,TraderOne,Tick,462,462,0,0,148700,148900,27786,158514,158514,OK
352.297,TraderOne,Tick,462,462,0,0,148700,148900,27786,158514,158514,OK
352.547,TraderOne,Tick,462,462,0,0,148700,148900,27786,158514,158514,OK
352.75,TraderOne,Tick,462,462,0,0,148700,148900,27786,158514,158514,OK
352.985,TraderOne,Tick,462,462,0,0,148700,148900,27786,158514,158514,OK
353.297,TraderOne,Tick,462,462,0,0,148700,148900,27786,158514,158514,OK
353.5,TraderOne,Tick,462,462,0,0,148700,148900,27786,158514,158514,OK
353.719,TraderOne,Tick,462,462,0,0,148700,148900,27786,158514,158514,OK
353.985,TraderOne,Tick,462,462,0,0,148700,148900,27786,158514,158514,OK
354.297,TraderOne,Tick,462,462,0,0,148700,148900,27786,158514,158514,OK
354.532,TraderOne,Tick,462,462,0,0,148700,148900,27786,158514,158514,OK
354.704,TraderOne,Tick,462,462,0,0,148700,148900,27786,158514,158514,OK
355.032,TraderOne,Tick,462,462,0,0,148700,148900,27786,158514,158514,OK
355.266,TraderOne,Tick,462,462,0,0,148700,148900,27786,158514,158514,OK
355.5,TraderOne,Tick,462,462,0,0,148700,148900,27786,158514,158514,OK
355.75,TraderOne,Tick,462,462,0,0,148700,148900,27786,158514,158514,OK
355.969,TraderOne,Tick,462,462,0,0,149200,148900,27786,158514,158514,OK
356.219,TraderOne,Tick,462,462,0,0,149200,148900,27786,158514,158514,OK
356.469,TraderOne,Tick,462,462,0,0,149200,148900,27786,158514,158514,OK
356.782,TraderOne,Tick,462,462,0,0,149200,148900,27786,158514,158514,OK
357.016,TraderOne,Tick,462,462,0,0,149200,148900,27786,158514,158514,OK
357.266,TraderOne,Tick,462,462,0,0,149200,148900,27786,158514,158514,OK
357.516,TraderOne,Tick,462,462,0,0,149200,148900,27786,158514,158514,OK
357.704,TraderOne,Tick,462,462,0,0,149300,148900,27786,158514,158514,OK
358.063,TraderOne,Tick,462,462,0,0,149300,148900,27786,158514,158514,OK
358.204,TraderOne,Tick,462,462,0,0,149300,148900,27786,158514,158514,OK
358.5,TraderOne,Tick,462,462,0,0,149300,148900,27786,158514,158514,OK
358.719,TraderOne,Tick,462,462,0,0,149300,148900,27786,158514,158514,OK
359.0,TraderOne,Tick,462,462,0,0,149300,148900,27786,158514,158514,OK
359.235,TraderOne,Tick,462,462,0,0,149400,148900,27786,158514,158514,OK
359.532,TraderOne,Tick,462,472,-10,10,149600,148900,28085,160215,158215,OK
359.766,TraderOne,Tick,462,482,-20,20,149500,148900,28384,163916,159916,OK
360.016,TraderOne,Tick,462,487,-25,25,149500,148800,28534,166266,161266,OK
360.313,TraderOne,Tick,462,487,-25,25,149500,148600,28534,166266,161266,OK
360.5,TraderOne,Tick,462,487,-25,25,148700,148600,28534,166266,163766,OK
360.704,TraderOne,Tick,462,487,-25,25,148700,148600,28534,166266,163766,OK
361.0,TraderOne,Tick,462,487,-25,25,148600,148300,28534,166266,161266,OK
361.204,TraderOne,Tick,462,487,-25,25,148600,148100,28534,166266,161266,OK
361.547,TraderOne,Tick,462,487,-25,25,148600,148100,28534,166266,161266,OK
361.704,TraderOne,Tick,462,487,-25,25,148800,148100,28534,166266,161266,OK
362.032,TraderOne,Tick,462,487,-25,25,148800,148100,28534,166266,161266,OK
362.219,TraderOne,Tick,462,487,-25,25,148800,148100,28534,166266,161266,OK
362.454,TraderOne,Tick,462,487,-25,25,148800,148100,28534,166266,161266,OK
362.704,TraderOne,Tick,462,487,-25,25,148800,148100,28534,166266,161266,OK
363.063,TraderOne,Tick,462,487,-25,25,148800,148100,28534,166266,161266,OK
363.204,TraderOne,Tick,462,487,-25,25,148800,148100,28534,166266,161266,OK
363.532,TraderOne,Tick,462,487,-25,25,148800,148100,28534,166266,161266,OK
363.75,TraderOne,Tick,462,487,-25,25,148500,148100,28534,166266,161266,OK
364.063,TraderOne,Tick,462,487,-25,25,148500,148000,28534,166266,161266,OK
364.219,TraderOne,Tick,462,487,-25,25,148500,148000,28534,166266,161266,OK
364.454,TraderOne,Tick,462,487,-25,25,148400,148000,28534,166266,161266,OK
364.719,TraderOne,Tick,462,487,-25,25,148400,148000,28534,166266,161266,OK
365.032,TraderOne,Tick,462,487,-25,25,148400,148000,28534,166266,161266,OK
365.219,TraderOne,Tick,462,487,-25,25,148400,148000,28534,166266,161266,OK
365.563,TraderOne,Tick,462,487,-25,25,148400,147800,28534,166266,161266,OK
365.704,TraderOne,Tick,462,487,-25,25,148400,147800,28534,166266,161266,OK
366.063,TraderOne,Tick,462,487,-25,25,148400,148000,28534,166266,161266,OK
366.204,TraderOne,Tick,462,487,-25,25,148400,148000,28534,166266,161266,OK
366.516,TraderOne,Tick,462,487,-25,25,148400,148400,28534,166266,166266,OK
366.704,TraderOne,Tick,462,487,-25,25,148400,148400,28534,166266,166266,OK
367.016,TraderOne,Tick,462,487,-25,25,148400,148400,28534,166266,166266,OK
367.219,TraderOne,Tick,462,487,-25,25,148400,148400,28534,166266,166266,OK
367.485,TraderOne,Tick,462,487,-25,25,148400,148400,28534,166266,166266,OK
367.735,TraderOne,Tick,462,487,-25,25,148800,148400,28534,166266,161266,OK
367.985,TraderOne,Tick,462,487,-25,25,148600,148400,28534,166266,161266,OK
368.219,TraderOne,Tick,462,487,-25,25,148600,148400,28534,166266,161266,OK
368.547,TraderOne,Tick,462,487,-25,25,148600,147900,28534,166266,161266,OK
368.797,TraderOne,Tick,462,487,-25,25,148600,147900,28534,166266,161266,OK
369.016,TraderOne,Tick,462,487,-25,25,148600,147900,28534,166266,161266,OK
369.297,TraderOne,Tick,462,487,-25,25,148200,147700,28534,166266,161266,OK
369.454,TraderOne,Tick,462,487,-25,25,148200,147700,28534,166266,161266,OK
369.797,TraderOne,Tick,462,487,-25,25,148200,147800,28534,166266,161266,OK
370.0,TraderOne,Tick,462,487,-25,25,148200,147800,28534,166266,161266,OK
370.25,TraderOne,Tick,462,487,-25,25,148200,147800,28534,166266,161266,OK
370.469,TraderOne,Tick,462,487,-25,25,148200,147800,28534,166266,161266,OK
370.766,TraderOne,Tick,462,487,-25,25,148200,147800,28534,166266,161266,OK
370.954,TraderOne,Tick,462,487,-25,25,148200,147800,28534,166266,161266,OK
371.235,TraderOne,Tick,462,487,-25,25,148200,147800,28534,166266,161266,OK
371.5,TraderOne,Tick,462,487,-25,25,148000,147700,28534,166266,161266,OK
371.719,TraderOne,Tick,462,487,-25,25,148000,147700,28534,166266,161266,OK
372.063,TraderOne,Tick,462,487,-25,25,148000,147800,28534,166266,161266,OK
372.266,TraderOne,Tick,462,487,-25,25,148000,147800,28534,166266,161266,OK
372.563,TraderOne,Tick,462,487,-25,25,148000,147800,28534,166266,161266,OK
372.782,TraderOne,Tick,462,487,-25,25,148000,147800,28534,166266,161266,OK
372.969,TraderOne,Tick,472,487,-15,15,148200,147800,28830,161970,158970,OK
373.204,TraderOne,Tick,478,487,-9,9,148200,148000,29008,159392,157592,OK
373.516,TraderOne,Tick,478,487,-9,9,148200,148000,29008,159392,157592,OK
373.782,TraderOne,Tick,478,487,-9,9,148200,148000,29008,159392,157592,OK
373.985,TraderOne,Tick,478,487,-9,9,148200,148000,29008,159392,157592,OK
374.204,TraderOne,Tick,478,487,-9,9,148000,148000,29008,159392,159392,OK
374.516,TraderOne,Tick,478,487,-9,9,148000,148000,29008,159392,159392,OK
374.719,TraderOne,Tick,478,487,-9,9,148000,147500,29008,159392,157592,OK
375.047,TraderOne,Tick,478,487,-9,9,148000,147500,29008,159392,157592,OK
375.219,TraderOne,Tick,478,487,-9,9,148000,147500,29008,159392,157592,OK
375.485,TraderOne,Tick,478,487,-9,9,147900,147400,29008,159392,157592,OK
375.797,TraderOne,Tick,478,487,-9,9,147900,147400,29008,159392,157592,OK
376.032,TraderOne,Tick,478,487,-9,9,147600,147000,29008,159392,157592,OK
376.25,TraderOne,Tick,478,497,-19,19,147400,147000,29303,165097,161297,OK
376.5,TraderOne,Tick,478,497,-19,19,147400,147000,29303,165097,161297,OK
376.75,TraderOne,Tick,478,497,-19,19,147300,146800,29303,165097,161297,OK
376.985,TraderOne,Tick,478,497,-19,19,147300,147000,29303,165097,161297,OK
377.204,TraderOne,Tick,478,497,-19,19,147600,147000,29303,165097,161297,OK
377.532,TraderOne,Tick,478,497,-19,19,147300,147000,29303,165097,161297,OK
377.766,TraderOne,Tick,478,497,-19,19,147800,147200,29303,165097,161297,OK
378.0,TraderOne,Tick,478,497,-19,19,147800,147200,29303,165097,161297,OK
378.297,TraderOne,Tick,478,497,-19,19,147800,147200,29303,165097,161297,OK
378.485,TraderOne,Tick,478,497,-19,19,147800,147100,29303,165097,161297,OK
378.735,TraderOne,Tick,478,497,-19,19,147800,147100,29303,165097,161297,OK
378.985,TraderOne,Tick,478,497,-19,19,147700,147100,29303,165097,161297,OK
379.297,TraderOne,Tick,488,497,-9,9,147700,147100,29598,161802,160002,OK
379.485,TraderOne,Tick,488,497,-9,9,147700,147100,29598,161802,160002,OK
379.766,TraderOne,Tick,488,497,-9,9,147700,147100,29598,161802,160002,OK
379.969,TraderOne,Tick,488,497,-9,9,147700,147100,29598,161802,160002,OK
380.266,TraderOne,Tick,488,497,-9,9,147700,147500,29598,161802,160002,OK
380.469,TraderOne,Tick,488,497,-9,9,147700,147500,29598,161802,160002,OK
380.782,TraderOne,Tick,488,497,-9,9,147700,147500,29598,161802,160002,OK
381.047,TraderOne,Tick,488,497,-9,9,147700,147500,29598,161802,160002,OK
381.25,TraderOne,Tick,488,497,-9,9,147900,147500,29598,161802,160002,OK
381.516,TraderOne,Tick,488,497,-9,9,147900,147500,29598,161802,160002,OK
381.75,TraderOne,Tick,488,497,-9,9,147400,147500,29598,161802,162702,OK
381.969,TraderOne,Tick,488,497,-9,9,147400,147500,29598,161802,162702,OK
382.266,TraderOne,Tick,488,497,-9,9,147400,147100,29598,161802,160002,OK
382.5,TraderOne,Tick,488,497,-9,9,147400,147000,29598,161802,160002,OK
382.735,TraderOne,Tick,488,507,-19,19,147400,147000,29893,165507,161707,OK
382.969,TraderOne,Tick,488,507,-19,19,147400,147000,29893,165507,161707,OK
383.297,TraderOne,Tick,488,507,-19,19,147400,147000,29893,165507,161707,OK
383.485,TraderOne,Tick,488,507,-19,19,147300,147000,29893,165507,161707,OK
383.766,TraderOne,Tick,488,517,-29,29,147100,147000,30187,172213,169313,OK
383.985,TraderOne,Tick,488,517,-29,29,147000,147000,30187,172213,172213,OK
384.266,TraderOne,Tick,488,517,-29,29,147000,146600,30187,172213,166413,OK
384.532,TraderOne,Tick,488,517,-29,29,146900,146600,30187,172213,166413,OK
384.704,TraderOne,Tick,488,517,-29,29,146900,146600,30187,172213,166413,OK
385.047,TraderOne,Tick,488,517,-29,29,146900,146600,30187,172213,166413,OK
385.313,TraderOne,Tick,488,517,-29,29,147200,146600,30187,172213,166413,OK
385.516,TraderOne,Tick,488,517,-29,29,147200,146600,30187,172213,166413,OK
385.782,TraderOne,Tick,488,517,-29,29,147200,146400,30187,172213,166413,OK
385.954,TraderOne,Tick,488,517,-29,29,147000,146400,30187,172213,166413,OK
386.25,TraderOne,Tick,488,517,-29,29,147000,146400,30187,172213,166413,OK
386.547,TraderOne,Tick,488,517,-29,29,147000,146400,30187,172213,166413,OK
386.719,TraderOne,Tick,488,517,-29,29,147000,146200,30187,172213,166413,OK
387.047,TraderOne,Tick,488,527,-39,39,146800,145900,30481,178919,171119,OK
387.204,TraderOne,Tick,488,527,-39,39,146800,145900,30481,178919,171119,OK
387.5,TraderOne,Tick,488,527,-39,39,146800,145700,30481,178919,171119,OK
387.782,TraderOne,Tick,488,531,-43,43,146300,145700,30598,181202,172602,OK
388.047,TraderOne,Tick,488,531,-43,43,146300,145700,30598,181202,172602,OK
388.266,TraderOne,Tick,488,531,-43,43,146300,145800,30598,181202,172602,OK
388.5,TraderOne,Tick,488,531,-43,43,146300,145900,30598,181202,172602,OK
388.75,TraderOne,Tick,488,531,-43,43,146300,146100,30598,181202,172602,OK
389.0,TraderOne,Tick,488,531,-43,43,146300,146100,30598,181202,172602,OK
389.235,TraderOne,Tick,488,531,-43,43,146300,146200,30598,181202,176902,OK
389.485,TraderOne,Tick,488,531,-43,43,146300,146200,30598,181202,176902,OK
389.782,TraderOne,Tick,488,531,-43,43,146300,146200,30598,181202,176902,OK
389.954,TraderOne,Tick,488,531,-43,43,146100,146200,30598,181202,185502,OK
390.282,TraderOne,Tick,488,531,-43,43,146100,145900,30598,181202,172602,OK
390.547,TraderOne,Tick,488,531,-43,43,146400,145900,30598,181202,172602,OK
390.782,TraderOne,Tick,488,531,-43,43,146400,145900,30598,181202,172602,OK
391.0,TraderOne,Tick,488,531,-43,43,146400,146200,30598,181202,172602,OK
391.313,TraderOne,Tick,488,531,-43,43,146800,146200,30598,181202,172602,OK
391.516,TraderOne,Tick,488,531,-43,43,146100,146200,30598,181202,185502,OK
391.75,TraderOne,Tick,488,531,-43,43,146100,146100,30598,181202,181202,OK
391.969,TraderOne,Tick,488,531,-43,43,146100,146100,30598,181202,181202,OK
392.219,TraderOne,Tick,498,531,-33,33,145900,146100,30890,182910,189510,OK
392.454,TraderOne,Tick,508,531,-23,23,145900,146100,31182,184618,189218,OK
392.797,TraderOne,Tick,518,531,-13,13,145900,146100,31474,186326,188926,OK
392.985,TraderOne,Tick,577,531,46,-46,145900,146100,33196,190504,181304,OK
393.25,TraderOne,Tick,587,531,56,-56,145900,146100,33488,192212,181012,OK
393.516,TraderOne,Tick,587,531,56,-56,145900,146100,33488,192212,181012,OK
393.735,TraderOne,Tick,587,531,56,-56,145900,145800,33488,192212,197812,OK
393.985,TraderOne,Tick,587,531,56,-56,145900,145800,33488,192212,197812,OK
394.313,TraderOne,Tick,587,531,56,-56,145400,145800,33488,192212,181012,OK
394.516,TraderOne,Tick,587,531,56,-56,145400,145900,33488,192212,181012,OK
394.782,TraderOne,Tick,587,531,56,-56,145400,146000,33488,192212,181012,OK
395.047,TraderOne,Tick,587,531,56,-56,145400,146000,33488,192212,181012,OK
395.25,TraderOne,Tick,587,531,56,-56,145400,146200,33488,192212,181012,OK
395.547,TraderOne,Tick,587,531,56,-56,146100,146300,33488,192212,181012,OK
395.75,TraderOne,Tick,587,531,56,-56,146100,146300,33488,192212,181012,OK
396.0,TraderOne,Tick,587,531,56,-56,146100,146300,33488,192212,181012,OK
396.219,TraderOne,Tick,587,531,56,-56,146100,146300,33488,192212,181012,OK
396.485,TraderOne,Tick,587,531,56,-56,146100,146300,33488,192212,181012,OK
396.766,TraderOne,Tick,587,531,56,-56,146100,146200,33488,192212,186612,OK
396.985,TraderOne,Tick,587,531,56,-56,146100,146200,33488,192212,186612,OK
397.25,TraderOne,Tick,587,531,56,-56,146300,146400,33488,192212,186612,OK
397.532,TraderOne,Tick,587,531,56,-56,146300,146500,33488,192212,181012,OK
397.766,TraderOne,Tick,587,531,56,-56,146300,146500,33488,192212,181012,OK
398.016,TraderOne,Tick,587,531,56,-56,146300,146500,33488,192212,181012,OK
398.25,TraderOne,Tick,587,531,56,-56,146300,146300,33488,192212,192212,OK
398.485,TraderOne,Tick,587,531,56,-56,146300,146000,33488,192212,203412,OK
398.766,TraderOne,Tick,587,531,56,-56,146300,146000,33488,192212,203412,OK
398.969,TraderOne,Tick,587,531,56,-56,146300,146000,33488,192212,203412,OK
399.219,TraderOne,Tick,587,531,56,-56,146300,146000,33488,192212,203412,OK
399.547,TraderOne,Tick,587,531,56,-56,146300,146000,33488,192212,203412,OK
399.782,TraderOne,Tick,587,531,56,-56,145700,145800,33488,192212,186612,OK
399.954,TraderOne,Tick,587,531,56,-56,145700,145800,33488,192212,186612,OK
400.297,TraderOne,Tick,587,531,56,-56,145200,145800,33488,192212,181012,OK
400.454,TraderOne,Tick,587,531,56,-56,145200,145800,33488,192212,181012,OK
400.766,TraderOne,Tick,587,531,56,-56,145200,145900,33488,192212,181012,OK
401.016,TraderOne,Tick,587,531,56,-56,145300,145900,33488,192212,181012,OK
401.219,TraderOne,Tick,587,531,56,-56,145300,146100,33488,192212,181012,OK
401.485,TraderOne,Tick,587,531,56,-56,145300,146100,33488,192212,181012,OK
401.704,TraderOne,Tick,587,531,56,-56,145300,146100,33488,192212,181012,OK
402.047,TraderOne,Tick,587,531,56,-56,145300,146000,33488,192212,181012,OK
402.204,TraderOne,Tick,587,531,56,-56,145400,146100,33488,192212,181012,OK
402.516,TraderOne,Tick,587,531,56,-56,145500,146100,33488,192212,181012,OK
402.719,TraderOne,Tick,587,531,56,-56,145500,146100,33488,192212,181012,OK
402.969,TraderOne,Tick,587,531,56,-56,145500,146100,33488,192212,181012,OK
403.25,TraderOne,Tick,587,531,56,-56,145500,145800,33488,192212,181012,OK
403.5,TraderOne,Tick,587,531,56,-56,145500,145800,33488,192212,181012,OK
403.75,TraderOne,Tick,587,531,56,-56,145500,145800,33488,192212,181012,OK
404.047,TraderOne,Tick,587,531,56,-56,145500,145800,33488,192212,181012,OK
404.282,TraderOne,Tick,587,531,56,-56,145500,145800,33488,192212,181012,OK
404.5,TraderOne,Tick,587,531,56,-56,145400,145800,33488,192212,181012,OK
404.782,TraderOne,Tick,587,531,56,-56,145400,145800,33488,192212,181012,OK
405.0,TraderOne,Tick,587,531,56,-56,145400,145800,33488,192212,181012,OK
405.282,TraderOne,Tick,587,549,38,-38,145100,145400,34011,186289,178689,OK
405.532,TraderOne,Tick,587,549,38,-38,145100,145400,34011,186289,178689,OK
405.75,TraderOne,Tick,587,549,38,-38,145100,145400,34011,186289,178689,OK
406.047,TraderOne,Tick,587,549,38,-38,145100,145400,34011,186289,178689,OK
406.25,TraderOne,Tick,587,549,38,-38,145100,145400,34011,186289,178689,OK
406.469,TraderOne,Tick,587,549,38,-38,145100,145400,34011,186289,178689,OK
406.766,TraderOne,Tick,587,549,38,-38,145100,145500,34011,186289,178689,OK
407.047,TraderOne,Tick,587,549,38,-38,145100,145600,34011,186289,178689,OK
407.25,TraderOne,Tick,587,549,38,-38,145100,145600,34011,186289,178689,OK
407.454,TraderOne,Tick,587,549,38,-38,145100,145700,34011,186289,178689,OK
407.704,TraderOne,Tick,587,549,38,-38,145100,145700,34011,186289,178689,OK
408.0,TraderOne,Tick,587,549,38,-38,145100,145700,34011,186289,178689,OK
408.282,TraderOne,Tick,587,549,38,-38,145100,145700,34011,186289,178689,OK
408.454,TraderOne,Tick,587,549,38,-38,145100,145800,34011,186289,178689,OK
408.735,TraderOne,Tick,587,549,38,-38,145100,145800,34011,186289,178689,OK
409.0,TraderOne,Tick,587,549,38,-38,145700,145800,34011,186289,182489,OK
409.204,TraderOne,Tick,587,549,38,-38,145700,145800,34011,186289,182489,OK
409.532,TraderOne,Tick,587,549,38,-38,145700,145800,34011,186289,182489,OK
409.766,TraderOne,Tick,587,549,38,-38,145800,145800,34011,186289,186289,OK
410.0,TraderOne,Tick,587,549,38,-38,145800,145600,34011,186289,193889,OK
410.282,TraderOne,Tick,587,549,38,-38,145100,145600,34011,186289,178689,OK
410.5,TraderOne,Tick,587,549,38,-38,145100,145600,34011,186289,178689,OK
410.719,TraderOne,Tick,587,549,38,-38,145100,145600,34011,186289,178689,OK
411.047,TraderOne,Tick,587,549,38,-38,145300,145600,34011,186289,178689,OK
411.219,TraderOne,Tick,587,549,38,-38,145300,145600,34011,186289,178689,OK
411.532,TraderOne,Tick,587,549,38,-38,145200,145600,34011,186289,178689,OK
411.766,TraderOne,Tick,587,549,38,-38,145200,145600,34011,186289,178689,OK
411.954,TraderOne,Tick,587,549,38,-38,145200,145600,34011,186289,178689,OK
412.266,TraderOne,Tick,587,549,38,-38,145800,145600,34011,186289,193889,OK
412.532,TraderOne,Tick,587,549,38,-38,145800,145600,34011,186289,193889,OK
412.75,TraderOne,Tick,587,549,38,-38,145600,146100,34011,186289,178689,OK
413.0,TraderOne,Tick,587,549,38,-38,145600,146100,34011,186289,178689,OK
413.235,TraderOne,Tick,587,549,38,-38,145600,146100,34011,186289,178689,OK
413.454,TraderOne,Tick,587,549,38,-38,145600,146100,34011,186289,178689,OK
413.704,TraderOne,Tick,587,549,38,-38,145600,146100,34011,186289,178689,OK
414.047,TraderOne,Tick,587,549,38,-38,146100,146100,34011,186289,186289,OK
414.25,TraderOne,Tick,587,549,38,-38,146100,146100,34011,186289,186289,OK
414.5,TraderOne,Tick,587,549,38,-38,146300,146100,34011,186289,193889,OK
414.766,TraderOne,Tick,587,549,38,-38,146300,146100,34011,186289,193889,OK
415.032,TraderOne,Tick,587,549,38,-38,146300,146200,34011,186289,190089,OK
415.25,TraderOne,Tick,587,549,38,-38,146300,146200,34011,186289,190089,OK
415.547,TraderOne,Tick,587,549,38,-38,146300,146200,34011,186289,190089,OK
415.766,TraderOne,Tick,587,549,38,-38,146300,146200,34011,186289,190089,OK
415.954,TraderOne,Tick,587,549,38,-38,146400,146200,34011,186289,193889,OK
416.313,TraderOne,Tick,587,549,38,-38,146400,146400,34011,186289,186289,OK
416.516,TraderOne,Tick,587,549,38,-38,146400,146300,34011,186289,190089,OK
416.766,TraderOne,Tick,587,549,38,-38,146400,146300,34011,186289,190089,OK
417.016,TraderOne,Tick,587,549,38,-38,146400,146300,34011,186289,190089,OK
417.266,TraderOne,Tick,587,549,38,-38,146400,146400,34011,186289,186289,OK
417.469,TraderOne,Tick,587,549,38,-38,146400,146400,34011,186289,186289,OK
417.719,TraderOne,Tick,587,549,38,-38,146400,146400,34011,186289,186289,OK
418.0,TraderOne,Tick,587,549,38,-38,146400,146400,34011,186289,186289,OK
418.25,TraderOne,Tick,587,549,38,-38,146400,146400,34011,186289,186289,OK
418.5,TraderOne,Tick,587,549,38,-38,146400,146400,34011,186289,186289,OK
418.797,TraderOne,Tick,587,549,38,-38,146400,146400,34011,186289,186289,OK
419.0,TraderOne,Tick,587,549,38,-38,146400,146400,34011,186289,186289,OK
419.297,TraderOne,Tick,587,549,38,-38,146400,146400,34011,186289,186289,OK
419.547,TraderOne,Tick,587,549,38,-38,146200,146700,34011,186289,178689,OK
419.719,TraderOne,Tick,587,549,38,-38,146200,146700,34011,186289,178689,OK
419.985,TraderOne,Tick,587,549,38,-38,146200,146700,34011,186289,178689,OK
420.219,TraderOne,Tick,587,549,38,-38,146200,146600,34011,186289,178689,OK
420.547,TraderOne,Tick,587,549,38,-38,146400,147000,34011,186289,178689,OK
420.719,TraderOne,Tick,587,549,38,-38,146400,147000,34011,186289,178689,OK
420.954,TraderOne,Tick,587,549,38,-38,146400,147000,34011,186289,178689,OK
421.219,TraderOne,Tick,587,549,38,-38,146400,147000,34011,186289,178689,OK
421.5,TraderOne,Tick,587,549,38,-38,146400,147000,34011,186289,178689,OK
421.719,TraderOne,Tick,587,549,38,-38,146900,147000,34011,186289,182489,OK
421.969,TraderOne,Tick,587,549,38,-38,146900,147000,34011,186289,182489,OK
422.282,TraderOne,Tick,587,549,38,-38,146900,147000,34011,186289,182489,OK
422.485,TraderOne,Tick,587,549,38,-38,146900,147000,34011,186289,182489,OK
422.704,TraderOne,Tick,587,549,38,-38,146700,147000,34011,186289,178689,OK
422.985,TraderOne,Tick,587,549,38,-38,146900,147000,34011,186289,182489,OK
423.219,TraderOne,Tick,587,549,38,-38,146900,147000,34011,186289,182489,OK
423.5,TraderOne,Tick,587,549,38,-38,146900,147000,34011,186289,182489,OK
423.782,TraderOne,Tick,587,549,38,-38,146900,147000,34011,186289,182489,OK
423.954,TraderOne,Tick,587,549,38,-38,146900,147000,34011,186289,182489,OK
424.235,TraderOne,Tick,587,549,38,-38,146900,147000,34011,186289,182489,OK
424.5,TraderOne,Tick,587,549,38,-38,146900,147000,34011,186289,182489,OK
424.766,TraderOne,Tick,587,549,38,-38,146900,147000,34011,186289,182489,OK
425.016,TraderOne,Tick,587,549,38,-38,146900,147000,34011,186289,182489,OK
